Activity,Activity_Type,Activity_Value,Compound_CID,uM,p_value,Label,Final_Activity
Active,Ki,0.0012,89656197.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,132010085.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,71621708.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,89656490.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,86580813.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,89657466.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,89657424.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,118340796.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,145972103.0,0.0012,8.920818753952375,1,Active
Active,IC50,0.0012,164619146.0,0.0012,8.920818753952375,1,Active
Active,IC50,0.0012,11364421.0,0.0012,8.920818753952375,1,Active
Active,Ki,0.0012,89657583.0,0.0012,8.920818753952375,1,Active
Active,IC50,0.0012,172056489.0,0.0012,8.920818753952375,1,Active
Active,IC50,0.0012,166177934.0,0.0012,8.920818753952375,1,Active
Active,IC50,0.0012,155431228.0,0.0012,8.920818753952375,1,Active
Active,Kd,0.001259,132186095.0,0.001259,8.899974269892137,1,Active
Active,Ki,0.00126,155042823.0,0.00126,8.899629454882437,1,Active
Active,Ki,0.0013,89656132.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,71616769.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,122688442.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,118889467.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,141718891.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,168294105.0,0.0013,8.886056647693163,1,Active
Active,Kd,0.0013,86301666.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,89656198.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132010953.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132010929.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132010072.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,155568572.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,118138006.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,155516103.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,146323035.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,172056486.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132011018.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,117776018.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,118509530.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132010688.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132010084.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,168286120.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,89655916.0,0.0013,8.886056647693163,1,Active
Active,Kd,0.0013,132157535.0,0.0013,8.886056647693163,1,Active
Active,IC50,0.0013,150907500.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,132010870.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.0013,86581390.0,0.0013,8.886056647693163,1,Active
Active,Ki,0.00133,155043388.0,0.00133,8.876148359032914,1,Active
Active,Ki,0.0014,117772457.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,166177886.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,172457340.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,155561457.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,132011017.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,177382079.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,177382081.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,168280148.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,71616300.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,86581393.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,71616876.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,141718903.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,90395752.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,132010127.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,71616875.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,168283951.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,164618899.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,168271032.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.0014,168273316.0,0.0014,8.853871964321762,1,Active
Active,Ki,0.0014,141718895.0,0.0014,8.853871964321762,1,Active
Active,IC50,0.00144,168295310.0,0.00144,8.84163750790475,1,Active
Active,Ki,0.0015,132010960.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,71617689.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,132010913.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,141718932.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,141718927.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,132010746.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,132010997.0,0.0015,8.823908740944319,1,Active
Active,IC50,0.0015,155431220.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,89655935.0,0.0015,8.823908740944319,1,Active
Active,IC50,0.0015,162643008.0,0.0015,8.823908740944319,1,Active
Active,IC50,0.0015,168290828.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,90200321.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,89657443.0,0.0015,8.823908740944319,1,Active
Active,Kd,0.0015,162394473.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,118137759.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,117775892.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,118137789.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,89656472.0,0.0015,8.823908740944319,1,Active
Active,IC50,0.0015,166631847.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.0015,146236627.0,0.0015,8.823908740944319,1,Active
Active,Ki,0.00156,87054973.0,0.00156,8.806875401645538,1,Active
Active,Ki,0.001585,118693673.0,0.001585,8.79997073344623,1,Active
Active,Ki,0.0016,71617109.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,118693659.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,156471894.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,117772651.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,122588590.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,132010729.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,164617536.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,117775927.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,168510584.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,117772413.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,90395734.0,0.0016,8.795880017344075,1,Active
Active,Kd,0.0016,146047136.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,166177895.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,132010737.0,0.0016,8.795880017344075,1,Active
Active,IC50,0.0016,166642486.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.0016,132010316.0,0.0016,8.795880017344075,1,Active
Active,Ki,0.00162,86581990.0,0.00162,8.790484985457368,1,Active
Active,IC50,0.0017,155457506.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,89655850.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,118340697.0,0.0017,8.769551078621726,1,Active
Active,IC50,0.0017,118693661.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,117775855.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,71617219.0,0.0017,8.769551078621726,1,Active
Active,Kd,0.0017,90448953.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,71616657.0,0.0017,8.769551078621726,1,Active
Active,Kd,0.0017,163321848.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,146011707.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,141718943.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,117775483.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,132010731.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,141718900.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,117775793.0,0.0017,8.769551078621726,1,Active
Active,IC50,0.0017,166177894.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0017,155556283.0,0.0017,8.769551078621726,1,Active
Active,IC50,0.0017,153697662.0,0.0017,8.769551078621726,1,Active
Active,Ki,0.0018,89656032.0,0.0018,8.744727494896694,1,Active
Active,IC50,0.0018,155457734.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,89657419.0,0.0018,8.744727494896694,1,Active
Active,IC50,0.0018,166177897.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,136236451.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,71621546.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,155567978.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,86580809.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,132010168.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,71621544.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,155520847.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,132010282.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,89657217.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,132010908.0,0.0018,8.744727494896694,1,Active
Active,IC50,0.0018,78321130.0,0.0018,8.744727494896694,1,Active
Active,Ki,0.0018,136236452.0,0.0018,8.744727494896694,1,Active
Active,IC50,0.001872,118547302.0,0.001872,8.727694155597913,1,Active
Active,IC50,0.0019,70664192.0,0.0019,8.721246399047171,1,Active
Active,IC50,0.0019,168277552.0,0.0019,8.721246399047171,1,Active
Active,IC50,0.0019,166628626.0,0.0019,8.721246399047171,1,Active
Active,IC50,0.0019,150676624.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,86582760.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,71616766.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,89657235.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,71617458.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,89656079.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,89656275.0,0.0019,8.721246399047171,1,Active
Active,IC50,0.0019,118196517.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,141718888.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,132010270.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,141718915.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,89656219.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,86582915.0,0.0019,8.721246399047171,1,Active
Active,Ki,0.0019,118137780.0,0.0019,8.721246399047171,1,Active
Active,Kd,0.001995,132004022.0,0.001995,8.700057099977233,1,Active
Active,IC50,0.001995,155522854.0,0.001995,8.700057099977233,1,Active
Active,IC50,0.002,164626320.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,126521537.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,142746145.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,118137762.0,0.002,8.698970004336019,1,Active
Active,Kd,0.002,135124681.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139570987.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,124163070.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,141718920.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,126673029.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139571042.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139570819.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558429.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,122588642.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,166595931.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,118021718.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,141718957.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,126673040.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,135276300.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,135276425.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,142406665.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,135276126.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,89656242.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,132010408.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,126564486.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,145989682.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,142746073.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,118340551.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558322.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558215.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,168296798.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,142746140.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,155457732.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,155457628.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558289.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,86582917.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558360.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139570846.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,126673314.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558281.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,86281483.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,166596132.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,155457513.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,118022691.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,166596396.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558235.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,166595954.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,117775404.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558423.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558376.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,146525069.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,132010957.0,0.002,8.698970004336019,1,Active
Active,Ki,0.002,117775940.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139558438.0,0.002,8.698970004336019,1,Active
Active,IC50,0.002,139570985.0,0.002,8.698970004336019,1,Active
Active,Ki,0.0021,71616654.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,162669413.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,155431223.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,86582916.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,86580648.0,0.0021,8.67778070526608,1,Active
Active,Kd,0.0021,171350411.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,162651067.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,130345617.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,155566905.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,155557247.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,71617463.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,71616656.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,155431400.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,132010082.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,162655755.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,162676843.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0021,162656283.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,71615940.0,0.0021,8.67778070526608,1,Active
Active,Ki,0.0021,117772689.0,0.0021,8.67778070526608,1,Active
Active,IC50,0.0022,150592145.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.0022,132010685.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.0022,89657627.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.0022,71616658.0,0.0022,8.657577319177793,1,Active
Active,IC50,0.0022,168297523.0,0.0022,8.657577319177793,1,Active
Active,IC50,0.0022,155648327.0,0.0022,8.657577319177793,1,Active
Active,IC50,0.0022,126673001.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.0022,141718905.0,0.0022,8.657577319177793,1,Active
Active,IC50,0.0022,139341730.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.0022,87054974.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.0022,141718899.0,0.0022,8.657577319177793,1,Active
Active,Ki,0.00228,118116651.0,0.00228,8.642065152999546,1,Active
Active,Ki,0.0023,132010080.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,132010673.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,132010739.0,0.0023,8.638272163982407,1,Active
Active,Kd,0.0023,164607223.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,132010319.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,132010693.0,0.0023,8.638272163982407,1,Active
Active,IC50,0.0023,145966522.0,0.0023,8.638272163982407,1,Active
Active,IC50,0.0023,137529642.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,132010862.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,71617577.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,71616987.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,132010284.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.0023,130345579.0,0.0023,8.638272163982407,1,Active
Active,Ki,0.00234,86582294.0,0.00234,8.630784142589857,1,Active
Active,Ki,0.0024,86581115.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,89655852.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,86580811.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,71621851.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,89657383.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,118340668.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,71617575.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0024,89656397.0,0.0024,8.619788758288394,1,Active
Active,Ki,0.0025,132010067.0,0.0025,8.602059991327963,1,Active
Active,IC50,0.0025,177382070.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,132010313.0,0.0025,8.602059991327963,1,Active
Active,IC50,0.0025,177382065.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,89657161.0,0.0025,8.602059991327963,1,Active
Active,IC50,0.0025,166177896.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,132010967.0,0.0025,8.602059991327963,1,Active
Active,Kd,0.0025,126619980.0,0.0025,8.602059991327963,1,Active
Active,IC50,0.0025,162371059.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,71617106.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,86581253.0,0.0025,8.602059991327963,1,Active
Active,IC50,0.0025,166177882.0,0.0025,8.602059991327963,1,Active
Active,IC50,0.0025,155648314.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,117772603.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,117775611.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.0025,141718928.0,0.0025,8.602059991327963,1,Active
Active,Ki,0.00252,117775852.0,0.00252,8.598599459218455,1,Active
Active,Ki,0.0026,117775770.0,0.0026,8.585026652029182,1,Active
Active,Ki,0.0026,118340548.0,0.0026,8.585026652029182,1,Active
Active,Ki,0.0026,132010163.0,0.0026,8.585026652029182,1,Active
Active,Ki,0.0026,72547793.0,0.0026,8.585026652029182,1,Active
Active,Ki,0.0026,71616414.0,0.0026,8.585026652029182,1,Active
Active,Ki,0.0026,71615942.0,0.0026,8.585026652029182,1,Active
Active,Ki,0.00261,117775828.0,0.00261,8.58335949266172,1,Active
Active,IC50,0.0027,137448679.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,130357741.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,117772438.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,86281482.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,71616986.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,145977309.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,89657331.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,145974124.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,90395646.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0027,86580810.0,0.0027,8.568636235841012,1,Active
Active,Ki,0.0028,90395631.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,117772154.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,90395649.0,0.0028,8.55284196865778,1,Active
Active,IC50,0.0028,164611828.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,86580973.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,155565684.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,132010932.0,0.0028,8.55284196865778,1,Active
Active,Kd,0.0028,163321847.0,0.0028,8.55284196865778,1,Active
Active,IC50,0.0028,166177887.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,118137820.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,117775625.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0028,86581257.0,0.0028,8.55284196865778,1,Active
Active,Ki,0.0029,141718906.0,0.0029,8.537602002101044,1,Active
Active,IC50,0.0029,169552829.0,0.0029,8.537602002101044,1,Active
Active,Ki,0.0029,86581394.0,0.0029,8.537602002101044,1,Active
Active,Ki,0.0029,89655883.0,0.0029,8.537602002101044,1,Active
Active,Ki,0.0029,155547161.0,0.0029,8.537602002101044,1,Active
Active,Ki,0.0029,89656285.0,0.0029,8.537602002101044,1,Active
Active,IC50,0.0029,155648312.0,0.0029,8.537602002101044,1,Active
Active,Ki,0.00295,155042794.0,0.00295,8.530177984021837,1,Active
Active,IC50,0.003,122588611.0,0.003,8.522878745280337,1,Active
Active,Ki,0.003,86580647.0,0.003,8.522878745280337,1,Active
Active,Ki,0.003,89656281.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,139558257.0,0.003,8.522878745280337,1,Active
Active,Kd,0.003,126654553.0,0.003,8.522878745280337,1,Active
Active,Ki,0.003,71616655.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,68973505.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,164614959.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,76072256.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,139558391.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,90162042.0,0.003,8.522878745280337,1,Active
Active,Kd,0.003,122551835.0,0.003,8.522878745280337,1,Active
Active,IC50,0.003,139558307.0,0.003,8.522878745280337,1,Active
